"X","newMark","accode","schemerefno","monthly","monthly_ab_consumed","no_of_transactions","monthly_per_ab_del","monthly_ab_del","monthly_per_ab_id","monthly_ab_id","monthly_per_ab_opt","monthly_ab_opt","monthly_per_ab_fut","monthly_ab_fut","Mark","mark10","mark25","mark50","mark75","mark100","mark10t","mark25t","mark50t","mark75t","mark100t","no_of_schemes","tenure","behavioural"
"824",0,"13300503",90703,"2017-05",2307.0375,10,2.20130795446541,50.785,0,0,54.1820408207495,1250,46.5096471123681,1072.995,0,1,1,1,1,1,5,15,23,28,41,1,983,"Ultra_Fno"
"825",0,"13300503",96842,"2017-05",2278.48145,10,4.17910797562122,95.2202,0,0,41.694436441429,950,54.1264555829498,1233.26125,0,1,1,0,0,0,4,12,0,0,0,2,983,"Ultra_Fno"
"826",0,"13300503",96842,"2017-06",515.93,2,20.2934506619115,104.7,0,0,0,0,79.7065493380885,411.23,0,1,1,0,0,0,4,12,0,0,0,2,1014,"Ultra_Fno"
"827",0,"13305046",77042,"2016-07",9515.39995,14,17.0061164901429,1618.2,4.78660910096585,455.465,79.3450621064015,7550,5.27740560185282,502.16625,0,1,1,1,1,0,4,5,10,12,0,1,3252,"Ultra_Fno"
"828",0,"13305046",78397,"2016-07",4390,2,0,0,1.19226993166287,52.34065,119.589977220957,5250,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3252,"Ultra_Fno"
"829",0,"13306110",84953,"2016-11",7873.61,2,0,0,0,0,97.7950393783792,7700,2.20496062162083,173.61,0,1,1,1,1,1,1,2,2,4,5,1,2890,"Ultra_Fno"
"830",0,"13306110",84953,"2016-12",7126.39,3,0,0,0,0,138.218649274036,9850,0,0,0,1,1,1,1,1,1,2,2,4,5,1,2920,"Ultra_Fno"
"831",1,"13306110",86882,"2016-12",900,1,0,0,0,0,100,900,0,0,1,1,1,1,1,0,4,7,10,13,0,2,2920,"Ultra_Fno"
"832",1,"13306110",86882,"2017-01",29099.99995,15,0,0,0,0,98.9690723349984,28800,3.29699742834536,959.42625,1,1,1,1,1,0,4,7,10,13,0,2,2951,"Ultra_Fno"
"833",0,"13306110",91307,"2017-03",13861.57948,6,60.4242450298312,8375.75475,2.11987497834554,293.848155,60.2384454964002,8350,3.13362557727801,434.37,0,1,1,1,1,0,1,2,3,5,0,3,3010,"Ultra_Fno"
"834",0,"13306110",93479,"2017-03",3523.212,4,8.45626093462443,297.932,0.868525652160585,30.6,88.4136407346478,3115,2.26157267856717,79.68,0,1,1,1,0,0,3,9,18,0,0,4,3010,"Ultra_Fno"
"835",0,"13306110",93479,"2017-04",21897.760385,16,26.7119273713799,5849.31385,0.495651304479282,108.536535,66.1711505891062,14490,6.62127073503458,1449.91,0,1,1,1,1,0,3,9,18,19,0,4,3041,"Ultra_Fno"
"836",0,"13306110",93479,"2017-05",4579.0275,1,19.8187890332609,907.5078,0,0,80.2572161883719,3675,6.49989544723197,297.632,0,1,1,1,1,0,3,9,18,19,0,4,3071,"Ultra_Fno"
"837",0,"13306110",98132,"2017-05",1363.0839,1,74.8914942066295,1020.8339,0,0,5.13541389491872,70,19.9730918984517,272.25,0,1,0,0,0,0,5,0,0,0,0,5,3071,"Ultra_Fno"
"838",0,"13306110",98132,"2017-06",5716.5237,5,43.0195662444293,2459.2237,0,0,55.7156790935722,3185,1.26475466199852,72.3,0,1,0,0,0,0,5,0,0,0,0,5,3102,"Ultra_Fno"
"839",1,"13313055",77744,"2016-07",1417.681575,5,98.1378046759196,1391.281575,1.86219532408044,26.4,0,0,0,0,1,1,1,1,1,0,6,6,7,8,0,1,3089,"Ultra_Fno"
"840",1,"13313055",77744,"2016-08",11551.7345,4,8.59778676526889,993.1935,0.0739369486028267,8.541,91.3282762861283,10550,0,0,0,1,1,1,1,0,6,6,7,8,0,1,3120,"Ultra_Fno"
"841",0,"13313055",79326,"2016-08",17874.0867,8,42.6834947040958,7629.28485,0,0,66.2970936579378,11850,0,0,0,1,1,1,1,1,1,2,4,5,6,2,3120,"Ultra_Fno"
"842",0,"13313055",80004,"2016-08",2062.175,1,3.01502054869252,62.175,0,0,96.9849794513075,2000,0,0,0,1,1,1,1,0,1,3,4,4,0,3,3120,"Ultra_Fno"
"843",0,"13313055",80004,"2016-09",12937.824925,5,2.19224581136462,283.628925,0,0,100.480568220396,13000,0,0,0,1,1,1,1,0,1,3,4,4,0,3,3151,"Ultra_Fno"
"844",0,"13313055",81540,"2016-10",5509.7432,10,0,0,0,0,79.8585313377219,4400,20.1414686622781,1109.7432,0,1,1,0,0,0,3,4,0,0,0,4,3181,"Ultra_Fno"
"845",0,"13313055",81540,"2016-11",2992.80925,9,24.2554716776554,725.92,0,0,61.4806974417097,1840,14.263830880635,426.88925,0,1,1,0,0,0,3,4,0,0,0,4,3212,"Ultra_Fno"
"846",1,"13313055",81540,"2016-12",1572.2672,7,76.7056133970104,1206.0172,13.1179992815471,206.25,10.1763873214426,160,0,0,1,1,1,1,0,0,3,4,14,0,0,4,3242,"Ultra_Fno"
"847",1,"13313055",81540,"2017-01",1562.08,5,23.1793506094438,362.08,0,0,76.8206493905562,1200,0,0,0,1,1,1,1,0,3,4,14,25,0,4,3273,"Ultra_Fno"
"848",1,"13313055",81540,"2017-02",1763.1004,3,0,0,0,0,102.092881381004,1800,0,0,0,1,1,1,1,0,3,4,14,25,0,4,3304,"Ultra_Fno"
"849",0,"13313055",93894,"2017-03",51.75,1,100,51.75,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,5,3332,"Ultra_Fno"
"850",0,"13313055",93894,"2017-04",484.068975,8,100,484.068975,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,5,3363,"Ultra_Fno"
"851",0,"13313055",93894,"2017-05",4386.6347625,8,78.7046765213793,3452.4867,1.80430026170887,79.1480625,19.4910232169118,855,0,0,0,1,1,1,1,0,9,11,12,12,0,5,3393,"Ultra_Fno"
"852",0,"13313055",93894,"2017-06",77.5463,1,149.039992881672,115.575,0,0,0,0,0,0,0,1,1,1,1,1,9,11,12,12,18,5,3424,"Ultra_Fno"
"853",1,"13400185",78813,"2016-08",10688.4508935,16,71.8603002580189,7680.752905,2.19976791625609,235.1211135,16.8406069124071,1800,9.09932491331795,972.576875,1,1,1,1,0,0,4,13,14,0,0,1,4213,"Ultra_Fno"
"854",1,"13400185",78813,"2016-09",8019.8133625,13,50.3670252962199,4039.341425,1.35364044763953,108.5594375,17.4567653475115,1400,40.9507004908183,3284.16975,1,1,1,1,1,0,4,13,14,16,0,1,4244,"Ultra_Fno"
"855",0,"13400185",81519,"2016-10",10000,4,0,0,0,0,10,1000,95.08967,9508.967,0,1,1,1,1,1,1,1,2,2,4,2,4274,"Ultra_Fno"
"856",0,"13400185",83233,"2016-10",5956.60425,1,0,0,0,0,0,0,100,5956.60425,0,1,1,1,1,0,1,1,2,2,0,3,4274,"Ultra_Fno"
"857",0,"13400185",83233,"2016-11",9043.3957,2,0,0,0,0,63.5823112329365,5750,113.462354633006,10260.8497,0,1,1,1,1,0,1,1,2,2,0,3,4305,"Ultra_Fno"
"858",1,"13400185",85020,"2016-11",19620.4522125,1,0,0,0,0,12.7418062179386,2500,87.2581937820614,17120.4522125,1,1,1,1,1,1,1,1,1,1,2,4,4305,"Ultra_Fno"
"859",1,"13400185",85020,"2016-12",379.5478,1,0,0,0,0,0,0,6986.64846693881,26517.67055,0,1,1,1,1,1,1,1,1,1,2,4,4335,"Ultra_Fno"
"860",0,"13400185",85555,"2016-12",9999.99995,3,0,0,0,0,95.000000475,9500,8.05156154025781,805.15615,0,1,1,1,1,0,1,1,1,3,0,5,4335,"Ultra_Fno"
"861",0,"13400185",88928,"2017-02",5000,1,0,0,0,0,0,0,338.31234,16915.617,0,1,1,1,1,1,1,1,1,1,1,6,4397,"Ultra_Fno"
"862",0,"13400185",89122,"2017-02",NA,11,NA,832.813345,NA,3.8685,NA,150,NA,7432.40125,0,0,0,0,0,0,0,0,0,0,0,7,4397,"Ultra_Fno"
"863",0,"13400185",89122,"2017-03",NA,5,NA,837.2819,NA,0,NA,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,4425,"Ultra_Fno"
"864",0,"13400185",89122,"2017-04",NA,11,NA,1631.208075,NA,6.62,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,4456,"Ultra_Fno"
"865",0,"13400185",89122,"2017-05",NA,5,NA,569.344055,NA,1.5925,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,4486,"Ultra_Fno"
"866",0,"13400634",90553,"2017-02",2543.1075,5,0.908632450653384,23.1075,0,0,99.0913675493466,2520,0,0,0,1,1,1,1,1,1,1,3,3,7,1,3359,"Ultra_Fno"
"867",0,"13400634",90553,"2017-03",456.8925,2,0,0,0,0,107.246234070378,490,0,0,0,1,1,1,1,1,1,1,3,3,7,1,3387,"Ultra_Fno"
"868",0,"13400634",95499,"2017-04",195.465,2,7.91190238661653,15.465,0,0,92.0880976133835,180,0,0,0,1,1,1,1,1,3,6,12,14,17,2,3418,"Ultra_Fno"
"869",0,"13400634",95499,"2017-05",2804.535,15,6.49661708625494,182.1999,0,0,104.83021249512,2940,0,0,0,1,1,1,1,1,3,6,12,14,17,2,3448,"Ultra_Fno"
"870",0,"13400643",72390,"2016-03",60.9875,1,100,60.9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3029,"Ultra_Delivery"
"871",0,"13400643",72390,"2016-04",22.393875,1,100,22.393875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3060,"Ultra_Delivery"
"872",0,"13400643",72390,"2016-05",34.217575,1,100,34.217575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3090,"Ultra_Delivery"
"873",0,"13400643",72390,"2016-07",35.1365,1,100,35.1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3151,"Ultra_Delivery"
"874",1,"13400643",72390,"2016-09",50.17915,1,100,50.17915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3213,"Ultra_Delivery"
"875",1,"13400643",72390,"2017-03",2262.7826,5,4.38694375677098,99.267,0,0,0,0,0,0,0,1,1,1,1,0,6,10,10,10,0,1,3394,"Ultra_Delivery"
"876",0,"13400643",96976,"2017-05",26.9725,2,100,26.9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3455,"Ultra_Delivery"
"877",1,"13401284",86643,"2016-12",32.1585,1,71.3574949080337,22.9475,28.6425050919664,9.211,0,0,0,0,1,1,1,0,0,0,8,14,0,0,0,1,1933,"Ultra_Delivery"
"878",1,"13401284",86643,"2017-01",1369.6501425,18,51.6231739084421,707.056875,48.3768260915579,662.5932675,0,0,0,0,0,1,1,0,0,0,8,14,0,0,0,1,1964,"Ultra_Delivery"
"879",1,"13401284",86643,"2017-02",972.80065875,14,62.0628987110048,603.7482875,37.9371012889952,369.05237125,0,0,0,0,0,1,1,1,1,0,8,14,21,25,0,1,1995,"Ultra_Delivery"
"880",1,"13401284",86643,"2017-03",345.6921,6,64.5986703196284,223.3125,35.4013296803716,122.3796,0,0,0,0,0,1,1,1,1,0,8,14,21,25,0,1,2023,"Ultra_Delivery"
"881",0,"13401284",91220,"2017-03",1062.75550431818,13,69.6520679404988,740.231185909091,30.3479320595012,322.524318409091,0,0,0,0,0,1,1,1,0,0,2,7,16,0,0,2,2023,"Ultra_Delivery"
"882",0,"13401284",91220,"2017-04",711.70053,13,59.8155378639384,425.7075,40.1844621360616,285.99303,0,0,0,0,0,1,1,1,0,0,2,7,16,0,0,2,2054,"Ultra_Delivery"
"883",0,"13401284",91220,"2017-05",236.07561,9,67.8214915975437,160.11,32.1785084024563,75.96561,0,0,0,0,0,1,1,1,1,0,2,7,16,23,0,2,2084,"Ultra_Delivery"
"884",0,"13401284",91220,"2017-06",65.42775,1,100,65.42775,0,0,0,0,0,0,0,1,1,1,1,0,2,7,16,23,0,2,2115,"Ultra_Delivery"
"885",1,"13401451",78350,"2016-07",15000,1,6.6006805,990.102075,0.4704728,70.57092,0,0,386.222593333333,57933.389,1,1,1,1,1,1,1,1,1,1,1,1,975,"Ultra_Fno"
"886",0,"13401451",79025,"2016-08",8861.94205,8,63.779876274411,5652.135675,0.39485701669647,34.992,0,0,55.7094846947233,4936.94225,0,1,1,1,1,0,2,2,4,6,0,2,1006,"Ultra_Fno"
"887",0,"13401451",79637,"2016-08",24999.99995,2,0,0,0,0,0,0,227.996966455994,56999.2415,0,1,1,1,1,0,1,1,1,1,0,3,1006,"Ultra_Fno"
"888",0,"13401451",79701,"2016-08",29999.99995,2,61.7059392695099,18511.78175,0,0,0,0,94.4678219907797,28340.34655,0,1,1,1,1,0,1,1,1,1,0,4,1006,"Ultra_Fno"
"889",0,"13401451",80000,"2016-08",10000,1,131.8275025,13182.75025,0,0,0,0,10.492175,1049.2175,0,1,1,1,1,1,1,1,1,1,1,5,1006,"Ultra_Fno"
"890",1,"13401451",80110,"2016-08",10000,1,214.5075275,21450.75275,0,0,0,0,12.8699125,1286.99125,1,1,1,1,1,1,1,1,1,1,1,6,1006,"Ultra_Fno"
"891",0,"13401451",80364,"2016-09",10000,1,116.6452825,11664.52825,1.224291,122.4291,0,0,10.723335,1072.3335,0,1,1,1,1,1,1,1,1,1,1,7,1037,"Ultra_Fno"
"892",0,"13401451",80425,"2016-09",9999.99995,2,158.583533292918,15858.35325,0,0,0,0,25.0876901254384,2508.769,0,1,1,1,1,0,1,1,1,1,0,8,1037,"Ultra_Fno"
"893",0,"13401451",80528,"2016-09",10000.00005,2,175.643841621781,17564.38425,0,0,0,0,16.0075149199624,1600.7515,0,1,1,1,1,1,1,1,2,2,2,9,1037,"Ultra_Fno"
"894",0,"13401451",81065,"2016-09",10000,1,105.5583425,10555.83425,0,0,0,0,14.25767,1425.767,0,1,1,1,1,1,1,1,1,1,1,10,1037,"Ultra_Fno"
"895",1,"13401451",81197,"2016-09",60706.471275,4,7.16961500740763,4352.420275,0,0,0,0,110.126728824595,66854.051,1,1,1,1,1,1,1,1,1,1,9,11,1037,"Ultra_Fno"
"896",1,"13401451",81197,"2016-10",9293.528775,5,52.8279741082526,4909.582975,0,0,0,0,63.9128354127252,5939.75775,0,1,1,1,1,1,1,1,1,1,9,11,1067,"Ultra_Fno"
"897",1,"13401451",81653,"2016-10",9938.557642,11,36.4199293839544,3619.615675,0.0838763259245179,8.336097,0,0,78.5889276024587,7810.60587,1,1,1,1,1,0,3,8,9,9,0,12,1067,"Ultra_Fno"
"898",0,"13401451",82861,"2016-11",1721,1,46.9355505520046,807.760825,0,0,0,0,93.7184776292853,1612.895,0,1,1,1,1,1,1,1,1,1,1,13,1098,"Ultra_Fno"
"899",0,"13401451",83955,"2016-11",10000,2,1.460784,146.0784,0,0,0,0,136.3979,13639.79,0,1,1,1,1,1,1,2,2,2,2,14,1098,"Ultra_Fno"
"900",0,"13401451",84031,"2016-11",24999.999975,7,50.532990250533,12633.24755,0,0,0,0,65.9627721659628,16490.693025,0,1,1,1,1,0,2,3,4,6,0,15,1098,"Ultra_Fno"
"901",0,"13401451",84493,"2016-11",10000.000025,2,67.2546705818633,6725.467075,0,0,0,0,326.283330434292,32628.333125,0,1,1,1,1,1,1,1,1,2,2,16,1098,"Ultra_Fno"
"902",0,"13401451",84583,"2016-11",25000,1,0,0,0,0,0,0,111.4152007,27853.800175,0,1,1,1,1,1,1,1,1,1,1,17,1098,"Ultra_Fno"
"903",1,"13401451",85019,"2016-11",NA,1,NA,47.143125,NA,0,NA,0,NA,953.72375,1,1,1,1,1,0,2,3,4,4,0,18,1098,"Ultra_Fno"
"904",1,"13401451",85019,"2016-12",9999.9999,9,32.3239170732392,3232.391675,0,0,0,0,75.8309932583099,7583.09925,0,1,1,1,1,0,2,3,4,4,0,18,1128,"Ultra_Fno"
"905",0,"13401451",85248,"2016-12",29999.99993,6,4.44815384371236,1334.44615,0.079607266852417,23.88218,0,0,111.989584511309,33596.875275,0,1,1,1,1,0,6,6,6,6,0,19,1128,"Ultra_Fno"
"906",1,"13401451",86410,"2016-12",4955.203675,1,0,0,0,0,0,0,100,4955.203675,1,1,1,1,1,0,1,1,1,1,0,20,1128,"Ultra_Fno"
"907",1,"13401451",86410,"2017-01",44.7963,1,7460.22126827439,3341.9031,0,0,0,0,121.801354129694,54.5625,0,1,1,1,1,0,1,1,1,1,0,20,1159,"Ultra_Fno"
"908",0,"13401451",87985,"2017-01",15000.0000375,6,43.7468922239661,6562.03385,0,0,0,0,77.6850360557874,11652.7554375,0,1,1,1,1,1,2,3,4,4,6,21,1159,"Ultra_Fno"
"909",1,"13401451",88095,"2017-01",3143.45425,2,15.9581982941218,501.638662499999,5.7941065151497,182.1350875,0,0,78.2476951907285,2459.6805,1,1,1,1,1,0,2,3,4,5,0,22,1159,"Ultra_Fno"
"910",1,"13401451",88095,"2017-02",8383.070055,3,62.5160489011326,5240.764175,0.781743795173378,65.53413,0,0,36.7022073036941,3076.77175,0,1,1,1,1,0,2,3,4,5,0,22,1190,"Ultra_Fno"
"911",0,"13401451",88260,"2017-02",13660.378425,10,34.8539707456897,4761.1843,0,0,0,0,512.279593930795,69979.331125,0,1,1,1,1,0,3,5,8,9,0,23,1190,"Ultra_Fno"
"912",0,"13401451",88587,"2017-02",14700.542275,5,11.2804939027326,1658.293775,0,0,0,0,436.190613247293,64122.3855,0,1,1,0,0,0,1,12,0,0,0,24,1190,"Ultra_Fno"
"913",0,"13401451",88587,"2017-03",14219.320675,9,56.3067897756656,8006.443,0,0,0,0,53.2501792670908,7571.81375,0,1,1,0,0,0,1,12,0,0,0,24,1218,"Ultra_Fno"
"914",0,"13401451",90962,"2017-03",65000.000005,8,6.71508296102192,4364.803925,0.383446699970504,249.240355,0,0,121.555240952188,79010.906625,0,1,1,1,1,1,7,7,7,7,8,25,1218,"Ultra_Fno"
"915",1,"13401451",94130,"2017-03",3230.98515,1,7.20232805774425,232.70615,0,0,0,0,92.7976719422558,2998.279,1,1,1,1,1,1,4,12,14,14,14,26,1218,"Ultra_Fno"
"916",1,"13401451",94130,"2017-04",96769.01486,13,19.5430940909756,18911.659625,0.0794735640445064,76.905785,0,0,87.1914050918757,84374.26375,0,1,1,1,1,1,4,12,14,14,14,26,1249,"Ultra_Fno"
"917",0,"13401451",95164,"2017-04",10000,2,10.852003,1085.2003,0,0,0,0,293.3062305,29330.62305,0,1,1,1,1,1,1,1,1,1,2,27,1249,"Ultra_Fno"
"918",0,"13401451",95300,"2017-04",23250.0076,4,0,0,0,0,0,0,100,23250.0076,0,1,1,1,1,0,1,3,12,21,0,28,1249,"Ultra_Fno"
"919",0,"13401451",95300,"2017-05",63706.512375,18,23.2915168666852,14838.213075,0,0,0,0,185.516207792563,118185.905875,0,1,1,1,1,0,1,3,12,21,0,28,1279,"Ultra_Fno"
"920",0,"13401451",97317,"2017-05",65217.39,1,0,0,0,0,0,0,159.43049831111,103976.4098625,0,1,1,1,1,1,1,1,1,1,1,29,1279,"Ultra_Fno"
"921",0,"13401451",97645,"2017-05",6621.591875,3,39.6350971872606,2624.474375,0,0,0,0,99.7617736747027,6605.8175,0,1,1,1,1,1,1,2,3,6,6,30,1279,"Ultra_Fno"
"922",0,"13401451",97645,"2017-06",6421.88825,3,183.010680308864,11752.741375,0,0,0,0,9.55906543531025,613.8725,0,1,1,1,1,1,1,2,3,6,6,30,1310,"Ultra_Fno"
"923",0,"13401451",102303,"2017-06",13043.479975,3,87.9317244859725,11469.356875,0,0,0,0,43.2520980659534,5641.57875,0,1,1,1,1,0,1,1,2,2,0,31,1310,"Ultra_Fno"
"924",0,"13521511",78814,"2016-08",12128.2884,21,2.8340408692788,343.72065,0,0,0,0,97.1659591307212,11784.56775,0,1,1,1,1,0,2,6,13,16,0,1,1742,"NA"
"925",0,"13521511",78814,"2016-09",2899.4596,5,0,0,0,0,0,0,104.738500236389,3036.8505,0,1,1,1,1,0,2,6,13,16,0,1,1773,"NA"
"926",0,"13521511",81457,"2016-09",222.49,1,0,0,0,0,0,0,100,222.49,0,1,1,1,1,1,2,3,6,8,14,2,1773,"NA"
"927",0,"13521511",81457,"2016-10",9777.5101,13,3.29579051010134,322.24625,0,0,0,0,104.352879676391,10203.11335,0,1,1,1,1,1,2,3,6,8,14,2,1803,"NA"
"928",0,"13800819",85079,"2016-11",7962.7357,1,0,0,0.0475967072472341,3.79,69.6996636470051,5550,30.2527396457476,2408.9457,0,1,1,1,1,1,1,1,1,1,2,1,816,"Ultra_Fno"
"929",0,"13800819",85079,"2016-12",2037.2643,1,0,0,9.04238738194156,184.21733,132.53066870116,2700,183.178971918371,3731.8398,0,1,1,1,1,1,1,1,1,1,2,1,846,"Ultra_Fno"
"930",0,"13800819",85267,"2016-12",9999.999975,2,0,0,0,0,51.0000001275,5100,57.7218288943046,5772.182875,0,1,1,1,1,0,1,1,1,2,0,2,846,"Ultra_Fno"
"931",0,"13800819",85551,"2016-12",10000,3,0,0,0,0,58,5800,46.92039,4692.039,0,1,1,1,1,1,1,1,1,2,3,3,846,"Ultra_Fno"
"932",0,"13800819",85865,"2016-12",10000,2,0,0,0,0,103,10300,25.916305,2591.6305,0,1,1,1,1,1,1,1,1,2,2,4,846,"Ultra_Fno"
"933",0,"13800819",86554,"2016-12",10000,1,0,0,0,0,65.6,6560,37.55896,3755.896,0,1,1,1,1,1,1,1,1,1,1,5,846,"Ultra_Fno"
"934",0,"13800819",86645,"2016-12",10000,1,0,0,0,0,94,9400,13.66323,1366.323,0,1,1,1,1,1,1,1,1,1,1,6,846,"Ultra_Fno"
"935",0,"13900216",89877,"2017-02",1979.34685,7,181.535489851109,3593.217,19.5079427337356,386.12985,0,0,0,0,0,1,1,1,0,0,7,8,9,0,0,1,4689,"Ultra_Delivery"
"936",0,"13900216",89877,"2017-03",8020.65325157787,9,102.724488550822,8239.17503111827,12.8387442966144,1029.75116188817,0,0,0,0,0,1,1,1,0,0,7,8,9,0,0,1,4717,"Ultra_Delivery"
"937",0,"13900216",93371,"2017-03",1340.65875,4,100,1340.65875,0,0,0,0,0,0,0,1,1,1,1,0,4,8,13,14,0,2,4717,"Ultra_Delivery"
"938",0,"13900216",93371,"2017-04",5347.16173071429,10,84.2274211139262,4503.77642857143,15.7725788860737,843.385302142857,0,0,0,0,0,1,1,1,1,0,4,8,13,14,0,2,4748,"Ultra_Delivery"
"939",0,"13900216",93371,"2017-05",1772.44515,1,100,1772.44515,0,0,0,0,0,0,0,1,1,1,1,0,4,8,13,14,0,2,4778,"Ultra_Delivery"
"940",0,"13900375",61823,"2015-02",1814.730375,9,21.4655028298625,389.541,0,0,0,0,78.5344971701375,1425.189375,0,0,0,0,0,0,0,0,0,0,0,1,3944,"Ultra_Fno"
"941",0,"13900375",61823,"2015-03",3201.756875,19,-3.63598256744385e-15,-1.16415321826935e-13,0,0,35.1369589859942,1125,64.8630410140058,2076.756875,0,0,0,0,0,0,0,0,0,0,0,1,3972,"Ultra_Fno"
"942",0,"13900375",61823,"2015-04",2593.446675,14,16.8463074337166,436.9,0,0,0,0,83.1536925662834,2156.546675,0,0,0,0,0,0,0,0,0,0,0,1,4003,"Ultra_Fno"
"943",0,"13900375",61823,"2015-05",3403.361345,18,41.2004679450222,1402.2008,0.0961995999869358,3.27402,0,0,58.7033324549909,1997.886525,0,0,0,0,0,0,0,0,0,0,0,1,4033,"Ultra_Fno"
"944",0,"13900375",61823,"2015-06",3271.93825,20,0,0,0,0,0,0,100,3271.93825,0,1,0,0,0,0,53,0,0,0,0,1,4064,"Ultra_Fno"
"945",0,"13900375",61823,"2015-07",2061.9207,17,31.2278352896889,643.8932,0,0,0,0,68.7721647103111,1418.0275,0,1,0,0,0,0,53,0,0,0,0,1,4094,"Ultra_Fno"
"946",0,"13900375",61823,"2015-08",2865.776875,11,0,0,0,0,0,0,100,2865.776875,0,1,0,0,0,0,53,0,0,0,0,1,4125,"Ultra_Fno"
"947",0,"13900375",61823,"2015-09",3381.438375,16,0,0,0,0,0.739330344886146,25,99.2606696551139,3356.438375,0,1,0,0,0,0,53,0,0,0,0,1,4156,"Ultra_Fno"
"948",0,"13900375",61823,"2015-10",1963.668,18,10.2542792366123,201.36,0,0,1.27312763664734,25,88.4725931267404,1737.308,0,1,0,0,0,0,53,0,0,0,0,1,4186,"Ultra_Fno"
"949",1,"13900375",61823,"2015-11",2332.7285,10,16.7271930702609,390.2,0,0,0,0,83.2728069297391,1942.5285,1,1,1,0,0,0,53,145,0,0,0,1,4217,"Ultra_Fno"
"950",1,"13900375",61823,"2015-12",3438.13695,16,0,0,0,0,17.4513118216539,600,82.5486881783461,2838.13695,0,1,1,0,0,0,53,145,0,0,0,1,4247,"Ultra_Fno"
"951",1,"13900375",61823,"2016-01",2843.53677499999,11,0,0,0,0,5.27512080444257,150,112.283027357717,3192.809175,0,1,1,0,0,0,53,145,0,0,0,1,4278,"Ultra_Fno"
"952",0,"13900375",70238,"2016-02",4779.115635,6,87.9714084382057,4204.255335,0,0,0,0,12.0285915617943,574.8603,0,0,0,0,0,0,0,0,0,0,0,2,4309,"Ultra_Fno"
"953",0,"13900375",70238,"2016-03",3768.21901,9,74.6889711699639,2814.44401,0,0,3.98066034914462,150,21.3303684808915,803.775,0,0,0,0,0,0,0,0,0,0,0,2,4338,"Ultra_Fno"
"954",0,"13900375",70238,"2016-04",5682.503715,11,79.6773348875848,4527.667515,2.5222156849923,143.325,0,0,17.8004494274229,1011.5112,0,0,0,0,0,0,0,0,0,0,0,2,4369,"Ultra_Fno"
"955",0,"13900375",70238,"2016-05",3399.32257,7,81.8670459390972,2782.92497,0,0,0,0,18.1329540609028,616.3976,0,0,0,0,0,0,0,0,0,0,0,2,4399,"Ultra_Fno"
"956",0,"13900375",70238,"2016-06",3698.57782,10,77.227710460882,2856.32697,0,0,0,0,22.772289539118,842.25085,0,1,0,0,0,0,33,0,0,0,0,2,4430,"Ultra_Fno"
"957",0,"13900375",70238,"2016-07",4102.91497,15,60.5671403909207,2485.01827,0,0,0,0,39.4328596090794,1617.8967,0,1,0,0,0,0,33,0,0,0,0,2,4460,"Ultra_Fno"
"958",0,"13900375",70238,"2016-08",6100.06726,16,89.7812946410037,5476.71936,0,0,0,0,10.2187053589963,623.3479,0,1,0,0,0,0,33,0,0,0,0,2,4491,"Ultra_Fno"
"959",0,"13900375",70238,"2016-09",4970.07112,14,89.9605612685881,4471.103875,0.985906314354713,49.000245,0,0,9.05353241705724,449.967,0,1,0,0,0,0,33,0,0,0,0,2,4522,"Ultra_Fno"
"960",0,"13900375",70238,"2016-10",344.0178,1,0,0,0,0,0,0,100,344.0178,0,1,0,0,0,0,33,0,0,0,0,2,4552,"Ultra_Fno"
"961",0,"13900375",70238,"2016-11",325.7191,1,0,0,0,0,0,0,100,325.7191,0,1,0,0,0,0,33,0,0,0,0,2,4583,"Ultra_Fno"
"962",0,"13900375",70238,"2016-12",165.1356,1,0,0,0,0,0,0,100,165.1356,0,1,0,0,0,0,33,0,0,0,0,2,4613,"Ultra_Fno"
"963",0,"13900375",70238,"2017-01",770.36295,2,45.1605311496354,347.9,0,0,0,0,54.8394688503646,422.46295,0,1,0,0,0,0,33,0,0,0,0,2,4644,"Ultra_Fno"
"964",0,"13900375",70238,"2017-02",754.5727,6,42.1532411654967,318.07685,0,0,0,0,57.8467588345033,436.49585,0,1,0,0,0,0,33,0,0,0,0,2,4675,"Ultra_Fno"
"965",0,"13900375",70238,"2017-03",362.0064,2,38.8377111564878,140.595,0,0,0,0,61.1622888435122,221.4114,0,1,0,0,0,0,33,0,0,0,0,2,4703,"Ultra_Fno"
